,발전량,일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위),미세먼지
19703,0.0,2022-04-09 00:00,258.0,보성군,7.1,0.0,2.4,92.0,0.0,1
19704,0.0,2022-04-09 01:00,258.0,보성군,6.5,0.0,0.9,93.0,0.0,1
19705,0.0,2022-04-09 02:00,258.0,보성군,6.6,0.0,2.6,91.0,0.0,1
19706,0.0,2022-04-09 03:00,258.0,보성군,5.0,0.0,1.8,95.0,1.0,1
19707,0.0,2022-04-09 04:00,258.0,보성군,5.9,0.0,1.5,95.0,0.0,1
19708,0.0,2022-04-09 05:00,258.0,보성군,5.7,0.0,1.8,94.0,2.0,1
19709,1.4,2022-04-09 06:00,258.0,보성군,5.4,0.0,1.1,95.0,7.0,1
19710,11.8,2022-04-09 07:00,258.0,보성군,6.1,0.0,1.8,92.0,0.0,1
19711,30.9,2022-04-09 08:00,258.0,보성군,10.3,0.0,0.0,83.0,0.0,1
19712,49.5,2022-04-09 09:00,258.0,보성군,14.1,0.0,0.8,64.0,0.0,1
19713,58.8,2022-04-09 10:00,258.0,보성군,17.3,0.0,2.1,59.0,0.0,1
19714,70.1,2022-04-09 11:00,258.0,보성군,18.7,0.0,4.5,55.0,0.0,1
19715,72.9,2022-04-09 12:00,258.0,보성군,20.9,0.0,6.4,38.0,0.0,1
19716,72.2,2022-04-09 13:00,258.0,보성군,23.1,0.0,5.5,38.0,0.0,1
19717,66.4,2022-04-09 14:00,258.0,보성군,22.8,0.0,5.6,36.0,0.0,1
19718,55.3,2022-04-09 15:00,258.0,보성군,22.6,0.0,4.8,35.0,0.0,1
19719,38.7,2022-04-09 16:00,258.0,보성군,21.9,0.0,5.5,31.0,0.0,1
19721,3.2,2022-04-09 18:00,258.0,보성군,18.9,0.0,3.0,49.0,0.0,1
19722,0.0,2022-04-09 19:00,258.0,보성군,18.6,0.0,1.7,40.0,0.0,1
19723,0.0,2022-04-09 20:00,258.0,보성군,13.2,0.0,1.3,61.0,0.0,1
19724,0.0,2022-04-09 21:00,258.0,보성군,12.3,0.0,1.7,70.0,0.0,1
19725,0.0,2022-04-09 22:00,258.0,보성군,9.3,0.0,0.7,80.0,0.0,1
